ID,Year_Birth,Age,Age_Range,Education,Marital_Status,Income,Kidhome,Teenhome,FamilyMember,Dt_Customer,Recency_x,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,WinesExpense,FruitsExpense,MeatExpense,FishExpense,SweetExpense,GoldExpense,TotalSpent,PurchasedItemTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,FreqPurchased,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,PromoReceived,Response,PromoAcceptedCat,IncomeCategory,Recency_y,Frequency,Monetary,RFM Segment,RFM Score,RFM Level
4023,1970,44,Gen X,Bachelor,Married,22979.0,1,0,3,2012-09-06,29,16,17,19,20,21,22,512,68,95,170.0,47.67,220,1112.67,115,3,3,2,2,8,10,0,0,0,0,0,0,1,1,Accepted promos,Lower,29,10,1112.67,322,7,Promising Customer
6679,1966,48,Gen X,Bachelor,Single,33279.0,0,0,1,2014-06-12,29,10,3,3,0,0,0,320,12,15,0.0,0.0,0,347.0,16,1,0,0,3,3,4,0,0,0,0,0,0,0,0,Never accepted promos,Lower,29,4,347.0,311,5,Need Attention
9923,1972,42,Millennials,Master,Single,46423.0,1,1,3,2013-09-18,6,68,0,16,0,0,8,2176,0,80,0.0,0.0,80,2336.0,92,3,2,0,4,7,9,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,6,9,2336.0,422,8,Promising Customer
7181,1977,37,Millennials,Bachelor,Married,30368.0,0,1,3,2013-11-07,97,35,0,13,2,0,2,1120,0,65,17.0,0.0,20,1222.0,52,2,2,0,3,8,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower,97,7,1222.0,122,5,Need Attention
3599,1970,44,Gen X,Bachelor,Married,63684.0,0,1,3,2012-11-26,61,575,80,428,208,93,80,18400,320,2140,1768.0,211.11,800,23639.11,1464,3,8,4,8,5,23,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,61,23,23639.11,204,6,Need Attention
405,1964,50,Gen X,Bachelor,Divorced,41638.0,0,1,2,2013-02-13,68,315,0,31,4,0,91,10080,0,155,34.0,0.0,910,11179.0,441,4,5,5,3,8,17,1,0,0,0,0,0,1,0,Accepted promos,Lower-Middle,68,17,11179.0,233,8,Promising Customer
6870,1959,55,Gen X,Doctoral,Divorced,68805.0,0,1,2,2013-09-17,73,182,2,49,17,13,20,5824,8,245,144.5,29.51,200,6451.01,283,1,3,1,7,2,12,0,0,0,0,0,0,0,0,Never accepted promos,Upper,73,12,6451.01,232,7,Promising Customer
832,1966,48,Gen X,Doctoral,Cohabitation,65814.0,0,1,3,2014-03-02,90,561,14,113,10,14,35,17952,56,565,85.0,31.78,350,19039.78,747,3,8,2,10,5,23,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,90,23,19039.78,103,4,Need Attention
2002,1958,56,Gen X,Bachelor,Divorced,71964.0,0,0,1,2013-05-20,81,587,51,932,180,34,86,18784,204,4660,1530.0,77.18,860,26115.18,1870,1,5,6,5,3,17,0,0,0,0,0,0,0,0,Never accepted promos,Upper,81,17,26115.18,134,8,Promising Customer
3657,1986,28,Millennials,Bachelor,Single,39146.0,1,0,2,2013-02-14,1,94,1,33,13,12,12,3008,4,165,110.5,27.240000000000002,120,3434.74,165,3,4,0,4,8,11,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,1,11,3434.74,432,9,Loyal Customer
500,1977,37,Millennials,Bachelor,Cohabitation,96876.0,0,0,2,2013-08-06,79,908,43,735,40,194,21,29056,172,3675,340.0,440.38,210,33893.38,1941,1,7,7,9,2,24,0,1,1,1,0,0,4,1,Accepted promos,Upper,79,24,33893.38,104,5,Need Attention
1951,1981,33,Millennials,Non-degree,Married,34445.0,0,0,2,2013-01-27,92,228,122,122,208,129,30,7296,488,610,1768.0,292.83,300,10754.83,839,6,11,2,8,9,27,0,0,0,0,0,0,0,0,Never accepted promos,Lower,92,27,10754.83,103,4,Need Attention
3262,1958,56,Gen X,Bachelor,Single,68281.0,0,0,1,2012-08-07,31,995,112,417,42,48,41,31840,448,2085,357.0,108.96000000000001,410,35248.96,1655,1,2,9,13,5,25,0,0,0,0,0,0,1,1,Accepted promos,Upper-Middle,31,25,35248.96,304,7,Promising Customer
4102,1975,39,Millennials,Master,Married,37284.0,1,1,4,2013-03-29,46,11,1,2,2,1,6,352,4,10,17.0,2.27,60,445.27,23,1,0,0,3,6,4,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,46,4,445.27,311,5,Need Attention
7042,1983,31,Millennials,Bachelor,Married,36790.0,0,0,2,2013-03-01,14,3,3,14,15,21,10,96,12,70,127.5,47.67,100,453.17,66,1,2,1,2,9,6,0,0,0,0,0,0,1,1,Accepted promos,Lower-Middle,14,6,453.17,421,7,Promising Customer
10598,1967,47,Gen X,Bachelor,Cohabitation,27943.0,1,1,4,2013-04-15,89,12,1,16,4,1,3,384,4,80,34.0,2.27,30,534.27,37,3,2,0,3,8,8,0,0,0,0,0,0,0,0,Never accepted promos,Lower,89,8,534.27,121,4,Need Attention
255,1951,63,Baby Boomers,Bachelor,Divorced,22263.0,1,1,3,2014-03-30,31,17,0,2,0,0,2,544,0,10,0.0,0.0,20,574.0,21,2,1,0,3,6,6,0,0,0,0,0,1,0,0,Never accepted promos,Lower,31,6,574.0,321,6,Need Attention
2375,1972,42,Millennials,Bachelor,Cohabitation,30261.0,1,2,5,2012-09-25,75,8,0,5,0,3,6,256,0,25,0.0,6.8100000000000005,60,347.81,22,1,0,0,3,8,4,0,0,0,0,0,0,0,0,Never accepted promos,Lower,75,4,347.81,111,3,Almost Lost Customer
9829,1978,36,Millennials,Bachelor,Cohabitation,28587.0,1,0,3,2014-02-12,42,22,4,17,12,10,13,704,16,85,102.0,22.7,130,1059.7,78,3,2,0,4,6,9,0,0,0,0,0,0,0,0,Never accepted promos,Lower,42,9,1059.7,322,7,Promising Customer
6214,1982,32,Millennials,Master,Married,43815.0,1,0,3,2013-04-05,53,14,10,29,4,7,15,448,40,145,34.0,15.89,150,832.89,79,1,2,0,3,6,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,53,6,832.89,221,5,Need Attention
4954,1956,58,Gen X,Bachelor,Married,48195.0,1,1,4,2014-01-21,53,106,27,68,52,7,5,3392,108,340,442.0,15.89,50,4347.89,265,6,4,2,5,6,17,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,53,17,4347.89,232,7,Promising Customer
7861,1952,62,Baby Boomers,Master,Married,77027.0,0,1,3,2014-02-05,23,820,57,242,45,0,11,26240,228,1210,382.5,0.0,110,28170.5,1175,2,8,3,6,4,19,0,0,0,0,0,0,0,0,Never accepted promos,Upper,23,19,28170.5,434,11,Champions Customer
4837,1965,49,Gen X,Doctoral,Married,71322.0,0,1,3,2013-02-16,57,753,43,226,69,10,204,24096,172,1130,586.5,22.7,2040,28047.2,1305,2,8,5,13,4,28,0,0,0,0,0,0,0,0,Never accepted promos,Upper,57,28,28047.2,204,6,Need Attention
9423,1979,35,Millennials,Master,Married,32765.0,1,0,3,2014-02-23,49,13,3,17,7,3,3,416,12,85,59.5,6.8100000000000005,30,609.31,46,2,2,0,4,5,8,0,0,0,0,0,0,0,0,Never accepted promos,Lower,49,8,609.31,321,6,Need Attention
4198,1965,49,Gen X,Bachelor,Cohabitation,29672.0,1,1,4,2013-03-12,6,9,1,3,0,4,8,288,4,15,0.0,9.08,80,396.08,25,1,0,0,3,6,4,0,0,0,0,0,0,0,0,Never accepted promos,Lower,6,4,396.08,411,6,Need Attention
153,1953,61,Baby Boomers,Bachelor,Divorced,23272.0,0,0,1,2013-10-17,29,19,3,6,4,2,12,608,12,30,34.0,4.54,120,808.54,46,1,1,0,3,4,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower,29,5,808.54,311,5,Need Attention
9323,1949,65,Baby Boomers,Master,Cohabitation,49912.0,0,1,3,2012-09-07,5,520,8,223,32,49,42,16640,32,1115,272.0,111.23,420,18590.23,874,4,10,5,7,8,26,1,0,0,0,0,0,2,1,Accepted promos,Lower-Middle,5,26,18590.23,403,7,Promising Customer
10001,1985,29,Millennials,Master,Cohabitation,7500.0,1,0,3,2012-08-01,98,5,17,17,13,14,34,160,68,85,110.5,31.78,340,795.28,100,4,2,1,3,9,10,0,0,0,0,0,0,0,0,Never accepted promos,Lower,98,10,795.28,121,4,Need Attention
3945,1947,67,Baby Boomers,Doctoral,Divorced,68117.0,0,1,2,2013-03-10,80,618,44,215,0,17,36,19776,176,1075,0.0,38.59,360,21425.59,930,2,11,8,4,6,25,1,0,0,0,0,0,2,1,Accepted promos,Upper-Middle,80,25,21425.59,104,5,Need Attention
3799,1955,59,Gen X,Bachelor,Married,67225.0,0,1,3,2013-11-26,4,315,35,322,46,7,143,10080,140,1610,391.0,15.89,1430,13666.89,868,3,7,2,11,5,23,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,4,23,13666.89,403,7,Promising Customer
8625,1976,38,Millennials,Bachelor,Married,17649.0,1,0,3,2013-11-12,70,15,1,23,0,5,1,480,4,115,0.0,11.35,10,620.35,45,3,3,0,3,8,9,0,0,0,0,0,0,0,0,Never accepted promos,Lower,70,9,620.35,221,5,Need Attention
3491,1975,39,Millennials,Bachelor,Cohabitation,55914.0,0,1,3,2013-04-29,32,384,60,364,119,101,232,12288,240,1820,1011.5,229.27,2320,17908.77,1260,4,11,6,8,7,29,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,32,29,17908.77,303,6,Need Attention
983,1984,30,Millennials,Bachelor,Married,40059.0,1,0,3,2013-09-28,82,110,29,92,28,10,145,3520,116,460,238.0,22.7,1450,5806.7,414,1,6,2,3,8,12,1,0,0,0,0,0,1,0,Accepted promos,Lower-Middle,82,12,5806.7,132,6,Need Attention
9119,1950,64,Baby Boomers,Bachelor,Cohabitation,60905.0,0,1,3,2013-12-05,27,208,17,76,36,17,38,6656,68,380,306.0,38.59,380,7828.59,392,2,3,3,7,2,15,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,27,15,7828.59,333,9,Loyal Customer
4786,1977,37,Millennials,Bachelor,Married,75330.0,1,1,4,2012-10-04,94,555,82,257,93,61,61,17760,328,1285,790.5,138.47,610,20911.97,1109,4,10,3,12,6,29,0,0,0,0,0,0,0,0,Never accepted promos,Upper,94,29,20911.97,104,5,Need Attention
5872,1951,63,Baby Boomers,Bachelor,Single,60689.0,0,1,2,2013-06-01,23,240,90,216,63,6,24,7680,360,1080,535.5,13.620000000000001,240,9909.12,639,4,4,4,10,3,22,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,23,22,9909.12,403,7,Promising Customer
6568,1984,30,Millennials,Bachelor,Married,38680.0,1,0,3,2013-03-28,97,11,0,36,15,5,12,352,0,180,127.5,11.35,120,790.85,79,1,2,0,3,7,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,97,6,790.85,121,4,Need Attention
5628,1982,32,Millennials,Bachelor,Cohabitation,61416.0,0,0,2,2013-02-08,25,848,154,323,201,61,78,27136,616,1615,1708.5,138.47,780,31993.97,1665,1,10,3,10,6,24,1,0,0,0,0,0,1,0,Accepted promos,Upper-Middle,25,24,31993.97,304,7,Promising Customer
5631,1991,23,Gen Z,Bachelor,Single,49767.0,0,0,1,2013-05-02,92,202,47,197,55,42,149,6464,188,985,467.5,95.34,1490,9689.84,692,1,5,4,8,4,18,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,92,18,9689.84,133,7,Promising Customer
4974,1970,44,Gen X,Bachelor,Single,83273.0,1,2,4,2012-09-25,98,433,89,650,16,102,102,13856,356,3250,136.0,231.54,1020,18849.54,1392,10,4,6,9,7,29,0,0,0,0,0,0,0,0,Never accepted promos,Upper,98,29,18849.54,103,4,Need Attention
8416,1981,33,Millennials,Bachelor,Married,29009.0,1,0,3,2013-11-29,19,6,6,15,10,5,2,192,24,75,85.0,11.35,20,407.35,44,2,2,0,3,6,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower,19,7,407.35,421,7,Promising Customer
5454,1979,35,Millennials,Master,Married,45057.0,1,0,3,2013-12-01,80,37,0,7,3,0,3,1184,0,35,25.5,0.0,30,1274.5,50,1,2,0,3,5,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,80,6,1274.5,122,5,Need Attention
4095,1971,43,Millennials,Bachelor,Married,37150.0,1,0,3,2012-09-11,80,167,37,64,49,34,116,5344,148,320,416.5,77.18,1160,7465.68,467,8,4,3,6,7,21,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,80,21,7465.68,103,4,Need Attention
5474,1970,44,Gen X,Bachelor,Single,43020.0,1,0,2,2013-11-30,79,45,7,99,4,25,43,1440,28,495,34.0,56.75,430,2483.75,223,3,4,1,4,6,12,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,79,12,2483.75,132,6,Need Attention
4268,1959,55,Gen X,Bachelor,Married,53154.0,0,1,3,2014-06-09,50,129,0,21,0,1,7,4128,0,105,0.0,2.27,70,4305.27,158,1,3,1,4,4,9,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,50,9,4305.27,222,6,Need Attention
10701,1973,41,Millennials,Bachelor,Married,65308.0,0,0,2,2013-09-11,60,713,0,264,120,80,34,22816,0,1320,1020.0,181.6,340,25677.6,1211,1,7,8,12,4,28,0,0,1,1,0,0,2,0,Accepted promos,Upper-Middle,60,28,25677.6,204,6,Need Attention
3507,1970,44,Gen X,Bachelor,Single,76467.0,1,0,2,2012-08-17,44,676,161,426,210,44,58,21632,644,2130,1785.0,99.88,580,26870.88,1575,2,2,5,5,6,14,0,0,0,0,0,0,1,1,Accepted promos,Upper,44,14,26870.88,334,10,Loyal Customer
2079,1947,67,Baby Boomers,Master,Married,81044.0,0,0,2,2013-12-27,0,450,26,535,73,98,26,14400,104,2675,620.5,222.46,260,18281.96,1208,1,5,6,10,1,22,0,0,0,0,0,0,0,0,Never accepted promos,Upper,0,22,18281.96,403,7,Promising Customer
626,1951,63,Baby Boomers,Bachelor,Married,32871.0,1,1,4,2013-03-09,28,22,2,12,0,2,5,704,8,60,0.0,4.54,50,826.54,43,1,1,0,3,4,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower,28,5,826.54,311,5,Need Attention
4426,1975,39,Millennials,Bachelor,Single,55801.0,1,1,3,2013-09-22,35,367,4,51,6,4,95,11744,16,255,51.0,9.08,950,13025.08,527,6,7,2,6,7,21,0,0,0,1,0,0,1,0,Accepted promos,Upper-Middle,35,21,13025.08,303,6,Need Attention
2591,1959,55,Gen X,Bachelor,Divorced,76320.0,0,1,2,2014-06-22,49,526,35,214,69,53,35,16832,140,1070,586.5,120.31,350,19098.81,932,2,6,3,4,2,15,0,0,0,0,0,0,0,0,Never accepted promos,Upper,49,15,19098.81,334,10,Loyal Customer
10509,1955,59,Gen X,Master,Single,36927.0,1,1,3,2014-06-02,46,51,0,16,0,0,4,1632,0,80,0.0,0.0,40,1752.0,71,2,3,0,3,8,8,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,46,8,1752.0,322,7,Promising Customer
6382,1953,61,Baby Boomers,Bachelor,Cohabitation,48794.0,1,1,4,2014-06-26,97,25,0,11,3,0,15,800,0,55,25.5,0.0,150,1030.5,54,1,1,0,3,4,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,97,5,1030.5,112,4,Need Attention
6673,1965,49,Gen X,Bachelor,Single,23478.0,0,0,1,2013-03-19,51,28,6,27,12,17,39,896,24,135,102.0,38.59,390,1585.59,129,1,3,0,3,8,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower,51,7,1585.59,222,6,Need Attention
7441,1973,41,Millennials,Bachelor,Divorced,71128.0,1,0,2,2012-10-06,80,958,159,447,20,0,31,30656,636,2235,170.0,0.0,310,34007.0,1615,3,2,10,12,7,27,0,0,0,0,0,0,0,0,Never accepted promos,Upper,80,27,34007.0,104,5,Need Attention
1071,1976,38,Millennials,Doctoral,Divorced,70179.0,0,1,2,2013-07-21,10,532,88,168,69,44,133,17024,352,840,586.5,99.88,1330,20232.38,1034,3,7,3,13,5,26,0,0,0,0,0,0,0,0,Never accepted promos,Upper,10,26,20232.38,404,8,Promising Customer
10061,1950,64,Baby Boomers,Bachelor,Married,59462.0,0,1,3,2013-01-05,29,724,17,143,0,8,196,23168,68,715,0.0,18.16,1960,25929.16,1088,2,9,2,12,7,25,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,29,25,25929.16,304,7,Promising Customer
7187,1969,45,Gen X,Master,Cohabitation,50943.0,1,1,4,2013-05-18,52,375,42,48,94,66,96,12000,168,240,799.0,149.82,960,14316.82,721,7,4,10,4,3,25,0,0,0,0,0,0,0,0,Never accepted promos,Upper,52,25,14316.82,203,5,Need Attention
8775,1969,45,Gen X,Bachelor,Cohabitation,38361.0,1,0,3,2013-12-27,74,39,0,56,20,8,14,1248,0,280,170.0,18.16,140,1856.16,137,3,3,1,3,7,10,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,74,10,1856.16,222,6,Need Attention
1612,1981,33,Millennials,Doctoral,Single,44925.5,1,0,2,2013-05-31,82,23,0,15,0,2,7,736,0,75,0.0,4.54,70,885.54,47,2,3,0,3,6,8,0,0,0,0,0,0,0,0,Never accepted promos,Upper,82,8,885.54,121,4,Need Attention
2345,1982,32,Millennials,Doctoral,Cohabitation,70038.0,0,0,2,2013-10-25,54,587,54,348,71,54,130,18784,216,1740,603.5,122.58,1300,22766.08,1244,1,4,4,8,2,17,0,0,0,0,0,0,0,0,Never accepted promos,Upper,54,17,22766.08,234,9,Loyal Customer
322,1978,36,Millennials,Bachelor,Cohabitation,42554.0,1,1,4,2013-01-12,93,29,1,11,0,0,0,928,4,55,0.0,0.0,0,987.0,41,2,2,0,3,4,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,93,7,987.0,121,4,Need Attention
10897,1974,40,Millennials,Bachelor,Married,67445.0,0,1,3,2012-08-12,63,757,80,217,29,80,11,24224,320,1085,246.5,181.6,110,26167.1,1174,5,9,6,12,6,32,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,63,32,26167.1,204,6,Need Attention
123,1951,63,Baby Boomers,Bachelor,Divorced,67046.0,0,1,2,2013-01-06,92,544,35,133,23,151,107,17408,140,665,195.5,342.77,1070,19821.27,993,2,4,5,4,2,15,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,92,15,19821.27,134,8,Promising Customer
6103,1948,66,Baby Boomers,Bachelor,Married,42192.0,0,0,2,2013-09-06,40,40,15,15,17,6,7,1280,60,75,144.5,13.620000000000001,70,1643.12,100,1,2,1,3,4,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,40,7,1643.12,322,7,Promising Customer
7899,1952,62,Baby Boomers,Doctoral,Married,77610.0,0,1,3,2012-10-29,70,1245,33,332,21,33,16,39840,132,1660,178.5,74.91,160,42045.41,1680,2,4,7,4,7,17,0,0,0,0,0,0,0,0,Never accepted promos,Upper,70,17,42045.41,234,9,Loyal Customer
10500,1984,30,Millennials,Bachelor,Married,31761.0,1,0,3,2014-04-05,96,19,1,20,16,14,28,608,4,100,136.0,31.78,280,1159.78,98,2,3,0,4,5,9,0,0,0,0,0,0,0,0,Never accepted promos,Lower,96,9,1159.78,122,5,Need Attention
1655,1979,35,Millennials,Bachelor,Cohabitation,34350.0,1,0,3,2013-10-19,81,16,3,15,2,1,11,512,12,75,17.0,2.27,110,728.27,48,1,1,0,3,7,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower,81,5,728.27,111,3,Almost Lost Customer
2406,1949,65,Baby Boomers,Bachelor,Cohabitation,54591.0,0,1,3,2013-08-05,63,376,4,94,12,9,24,12032,16,470,102.0,20.43,240,12880.43,519,3,6,2,8,5,19,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,63,19,12880.43,233,8,Promising Customer
2712,1956,58,Gen X,Bachelor,Married,71866.0,0,1,3,2013-12-25,85,184,178,178,103,39,33,5888,712,890,875.5,88.53,330,8784.03,715,1,6,3,10,3,20,0,0,0,0,0,0,0,0,Never accepted promos,Upper,85,20,8784.03,133,7,Promising Customer
5517,1969,45,Gen X,Bachelor,Married,25293.0,1,0,3,2013-09-15,51,15,0,11,0,2,9,480,0,55,0.0,4.54,90,629.54,37,1,1,1,2,8,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower,51,5,629.54,211,4,Need Attention
10643,1987,27,Gen Z,Doctoral,Single,42000.0,0,0,1,2013-01-10,23,124,83,267,85,59,35,3968,332,1335,722.5,133.93,350,6841.43,653,2,5,2,11,5,20,0,0,0,0,0,0,1,1,Accepted promos,Lower-Middle,23,20,6841.43,432,9,Loyal Customer
2254,1983,31,Millennials,Bachelor,Married,69520.0,0,0,2,2013-07-07,95,627,120,414,121,80,93,20064,480,2070,1028.5,181.6,930,24754.1,1455,1,9,6,5,5,21,0,0,0,0,0,0,0,0,Never accepted promos,Upper,95,21,24754.1,104,5,Need Attention
10281,1970,44,Gen X,Bachelor,Divorced,64713.0,1,0,2,2014-02-07,11,180,60,241,13,54,54,5760,240,1205,110.5,122.58,540,7978.08,602,2,5,5,7,4,19,0,0,0,0,0,0,1,1,Accepted promos,Upper-Middle,11,19,7978.08,433,10,Loyal Customer
6958,1977,37,Millennials,Master,Married,27889.0,1,0,3,2013-07-05,42,14,0,4,0,0,8,448,0,20,0.0,0.0,80,548.0,26,1,1,1,2,6,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower,42,5,548.0,311,5,Need Attention
954,1960,54,Gen X,Non-degree,Divorced,22123.0,0,0,1,2014-03-27,77,3,3,24,34,7,31,96,12,120,289.0,15.89,310,842.89,102,1,2,1,3,5,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower,77,7,842.89,121,4,Need Attention
5079,1971,43,Millennials,Bachelor,Married,43057.0,1,1,4,2013-03-03,82,71,1,16,0,0,9,2272,4,80,0.0,0.0,90,2446.0,97,4,2,1,3,8,10,0,0,0,0,0,0,0,0,Never accepted promos,Upper,82,10,2446.0,122,5,Need Attention
10339,1954,60,Baby Boomers,Master,Cohabitation,55951.0,0,1,3,2013-06-23,83,161,0,22,0,0,24,5152,0,110,0.0,0.0,240,5502.0,207,2,4,1,4,6,11,0,0,0,0,0,0,0,0,Never accepted promos,Upper,83,11,5502.0,132,6,Need Attention
4643,1973,41,Millennials,Bachelor,Married,27803.0,1,0,3,2012-08-26,40,8,26,46,38,9,49,256,104,230,323.0,20.43,490,1423.4299999999998,176,2,3,0,4,8,9,0,0,0,0,0,0,0,0,Never accepted promos,Lower,40,9,1423.4299999999998,322,7,Promising Customer
3117,1955,59,Gen X,Bachelor,Single,57099.0,0,1,2,2013-10-18,95,264,0,21,12,6,147,8448,0,105,102.0,13.620000000000001,1470,10138.62,450,3,6,1,5,7,15,0,0,0,0,0,0,0,0,Never accepted promos,Upper,95,15,10138.62,133,7,Promising Customer
6497,1960,54,Gen X,Bachelor,Married,51651.0,0,1,3,2012-11-07,32,293,6,23,13,6,92,9376,24,115,110.5,13.620000000000001,920,10559.12,433,4,6,2,5,8,17,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,32,17,10559.12,333,9,Loyal Customer
5396,1988,26,Gen Z,Bachelor,Married,68487.0,0,0,2,2013-01-13,48,758,12,385,33,89,89,24256,48,1925,280.5,202.03,890,27601.53,1366,1,9,7,13,4,30,0,0,0,0,0,0,0,0,Never accepted promos,Upper,48,30,27601.53,304,7,Promising Customer
5250,1943,71,Baby Boomers,Master,Divorced,59354.0,0,0,1,2013-10-30,75,532,126,490,164,126,126,17024,504,2450,1394.0,286.02,1260,22918.02,1564,1,5,5,11,1,22,0,0,1,0,0,0,2,1,Accepted promos,Upper,75,22,22918.02,104,5,Need Attention
1052,1969,45,Gen X,Bachelor,Married,56796.0,0,1,3,2013-02-16,24,656,38,161,62,47,37,20992,152,805,527.0,106.69,370,22952.69,1001,3,8,9,7,7,27,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,24,27,22952.69,404,8,Promising Customer
2802,1992,22,Gen Z,Master,Married,87000.0,0,0,2,2012-12-15,61,196,25,607,67,17,49,6272,100,3035,569.5,38.59,490,10505.09,961,1,4,6,7,2,18,0,0,0,0,0,0,0,0,Never accepted promos,Upper,61,18,10505.09,233,8,Promising Customer
6343,1959,55,Gen X,Bachelor,Married,79823.0,0,1,3,2014-03-31,6,835,73,380,114,73,43,26720,292,1900,969.0,165.71,430,30476.71,1518,1,6,9,7,2,23,0,1,0,0,0,0,1,0,Accepted promos,Upper,6,23,30476.71,404,8,Promising Customer
6507,1980,34,Millennials,Bachelor,Single,30828.0,1,0,2,2013-10-04,16,16,11,15,2,0,12,512,44,75,17.0,0.0,120,768.0,56,2,1,1,4,3,8,0,0,0,0,0,0,0,0,Never accepted promos,Lower,16,8,768.0,421,7,Promising Customer
7901,1971,43,Millennials,Master,Married,34109.0,0,1,3,2013-11-06,39,9,1,5,2,1,4,288,4,25,17.0,2.27,40,376.27,22,1,0,0,3,4,4,0,0,0,0,0,0,0,0,Never accepted promos,Lower,39,4,376.27,311,5,Need Attention
4865,1974,40,Millennials,Master,Divorced,53367.0,1,1,3,2013-08-31,2,229,7,140,10,3,11,7328,28,700,85.0,6.8100000000000005,110,8257.810000000001,400,7,5,1,8,7,21,0,0,0,0,0,0,1,1,Accepted promos,Upper-Middle,2,21,8257.810000000001,403,7,Promising Customer
2686,1969,45,Gen X,Non-degree,Cohabitation,22390.0,0,0,2,2013-10-21,49,0,1,4,15,1,5,0,4,20,127.5,2.27,50,203.77,26,1,1,0,2,7,4,0,0,0,0,0,0,0,0,Never accepted promos,Lower,49,4,203.77,311,5,Need Attention
3107,1976,38,Millennials,Bachelor,Cohabitation,71322.0,0,1,3,2014-05-02,31,121,24,124,24,15,42,3872,96,620,204.0,34.05,420,5246.05,350,1,4,1,7,2,13,0,0,0,0,0,0,0,0,Never accepted promos,Upper,31,13,5246.05,332,8,Promising Customer
7734,1993,21,Gen Z,Bachelor,Single,79244.0,0,0,1,2012-12-19,58,471,102,125,212,61,245,15072,408,625,1802.0,138.47,2450,20495.47,1216,1,4,10,7,1,22,0,0,1,1,0,0,3,1,Accepted promos,Upper,58,22,20495.47,204,6,Need Attention
1146,1949,65,Baby Boomers,Master,Cohabitation,49912.0,0,1,3,2012-09-07,5,520,8,223,32,49,42,16640,32,1115,272.0,111.23,420,18590.23,874,4,10,5,7,8,26,1,0,0,0,0,0,2,1,Accepted promos,Lower-Middle,5,26,18590.23,403,7,Promising Customer
11031,1950,64,Baby Boomers,Doctoral,Married,48699.0,1,1,4,2013-05-21,90,26,1,10,2,0,1,832,4,50,17.0,0.0,10,913.0,40,1,1,0,3,5,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,90,5,913.0,111,3,Almost Lost Customer
7428,1975,39,Millennials,Bachelor,Cohabitation,80144.0,0,0,2,2013-09-30,47,240,132,445,250,192,108,7680,528,2225,2125.0,435.84000000000003,1080,14073.84,1367,1,3,7,8,1,19,0,0,0,0,0,0,0,0,Never accepted promos,Upper,47,19,14073.84,333,9,Loyal Customer
975,1956,58,Gen X,Bachelor,Single,54252.0,1,1,3,2013-05-28,25,178,4,26,8,4,44,5696,16,130,68.0,9.08,440,6359.08,264,5,4,1,5,6,15,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,25,15,6359.08,332,8,Promising Customer
